osmid,y,x,highway,street_count,ref,geometry
1074120954,37.1785179,-3.5966859,,3,,POINT (-3.5966859 37.1785179)
1074120998,37.1793248,-3.5977641,,3,,POINT (-3.5977641 37.1793248)
1074121008,37.1818062,-3.5977925,,3,,POINT (-3.5977925 37.1818062)
1074121034,37.1799716,-3.5964076,,4,,POINT (-3.5964076 37.1799716)
1074121056,37.1790809,-3.5918499,,3,,POINT (-3.5918499 37.1790809)
1074121091,37.1812148,-3.5976695,,3,,POINT (-3.5976695 37.1812148)
1074121127,37.1784708,-3.5966221,,3,,POINT (-3.5966221 37.1784708)
1074121171,37.1784579,-3.5966601,,3,,POINT (-3.5966601 37.1784579)
1074121183,37.1783788,-3.5927064,crossing,4,,POINT (-3.5927064 37.1783788)
1074121215,37.1804921,-3.5966013,,3,,POINT (-3.5966013 37.1804921)
1074121225,37.1785319,-3.5939233,,3,,POINT (-3.5939233 37.1785319)
1074121295,37.1790422,-3.5963713,,3,,POINT (-3.5963713 37.1790422)
1074121329,37.1770975,-3.5967126,,3,,POINT (-3.5967126 37.1770975)
1074121336,37.1765995,-3.5979849,,3,,POINT (-3.5979849 37.1765995)
1074121346,37.1788392,-3.5974374,,3,,POINT (-3.5974374 37.1788392)
1074121375,37.1791299,-3.5956487,,3,,POINT (-3.5956487 37.1791299)
1074121402,37.1788482,-3.5961796,,3,,POINT (-3.5961796 37.1788482)
1074121487,37.1799355,-3.5890899,,4,,POINT (-3.5890899 37.1799355)
1074121491,37.1790632,-3.5893342,,3,,POINT (-3.5893342 37.1790632)
1074121499,37.1788868,-3.5962202,,3,,POINT (-3.5962202 37.1788868)
1074121538,37.180606,-3.5976759,crossing,4,,POINT (-3.5976759 37.180606)
1074121562,37.1787327,-3.5969768,,3,,POINT (-3.5969768 37.1787327)
1074121651,37.178369,-3.5965076,,1,,POINT (-3.5965076 37.178369)
1074121701,37.179973,-3.5969368,,3,,POINT (-3.5969368 37.179973)
1074121727,37.1770372,-3.5968344,crossing,4,,POINT (-3.5968344 37.1770372)
1074121730,37.1784215,-3.5970823,,3,,POINT (-3.5970823 37.1784215)
1074121901,37.1789295,-3.5973461,,3,,POINT (-3.5973461 37.1789295)
1074122056,37.1789024,-3.5971337,,3,,POINT (-3.5971337 37.1789024)
1074122060,37.1789845,-3.589599,,3,,POINT (-3.589599 37.1789845)
1074122091,37.1785276,-3.5969427,,3,,POINT (-3.5969427 37.1785276)
1074122099,37.1799814,-3.5968466,,3,,POINT (-3.5968466 37.1799814)
1074122221,37.180501,-3.5970452,crossing,4,,POINT (-3.5970452 37.180501)
1074122259,37.1782692,-3.5938089,,3,,POINT (-3.5938089 37.1782692)
1074122271,37.1774068,-3.5971117,,3,,POINT (-3.5971117 37.1774068)
1085266370,37.1951855,-3.6816605,,3,,POINT (-3.6816605 37.1951855)
1098823183,37.1412291,-3.5926695,,1,,POINT (-3.5926695 37.1412291)
1098823280,37.1455109,-3.5913,crossing,4,,POINT (-3.5913 37.1455109)
1098823302,37.1451893,-3.5863732,,3,,POINT (-3.5863732 37.1451893)
1098823351,37.1422704,-3.5907376,,3,,POINT (-3.5907376 37.1422704)
1098823368,37.1420539,-3.5885567,,1,,POINT (-3.5885567 37.1420539)
1098823419,37.1422647,-3.5932642,,1,,POINT (-3.5932642 37.1422647)
1098823448,37.1391306,-3.5895141,,3,,POINT (-3.5895141 37.1391306)
1098823451,37.141276,-3.590518,,3,,POINT (-3.590518 37.141276)
1098823531,37.1436482,-3.5933999,,1,,POINT (-3.5933999 37.1436482)
1098823584,37.1425497,-3.5907126,crossing,4,,POINT (-3.5907126 37.1425497)
1098823599,37.1467979,-3.5869425,,3,,POINT (-3.5869425 37.1467979)
1107382465,37.1830677,-3.5888064,,3,,POINT (-3.5888064 37.1830677)
1107382488,37.1827516,-3.588131,,3,,POINT (-3.588131 37.1827516)
1107382492,37.1832746,-3.590127,,3,,POINT (-3.590127 37.1832746)
1107382495,37.1838626,-3.5905366,,4,,POINT (-3.5905366 37.1838626)
1107382530,37.1829689,-3.5886956,,3,,POINT (-3.5886956 37.1829689)
1107382536,37.1833504,-3.5897593,,3,,POINT (-3.5897593 37.1833504)
1107382548,37.1833134,-3.5894501,,4,,POINT (-3.5894501 37.1833134)
1107382582,37.1827187,-3.5885919,,3,,POINT (-3.5885919 37.1827187)
1107382583,37.1824852,-3.5888969,,3,,POINT (-3.5888969 37.1824852)
1107390955,37.1818736,-3.5892888,,3,,POINT (-3.5892888 37.1818736)
1107390962,37.1815485,-3.5891973,,3,,POINT (-3.5891973 37.1815485)
1107390965,37.1817529,-3.588893,,3,,POINT (-3.588893 37.1817529)
1107390970,37.1831644,-3.5899652,,3,,POINT (-3.5899652 37.1831644)
1115913086,37.1837103,-3.5904835,,4,,POINT (-3.5904835 37.1837103)
1115913106,37.1830874,-3.5914573,,3,,POINT (-3.5914573 37.1830874)
1115913164,37.1831632,-3.5915512,,3,,POINT (-3.5915512 37.1831632)
1115913178,37.1828483,-3.5918589,,4,,POINT (-3.5918589 37.1828483)
1115913293,37.1834223,-3.5924364,,4,,POINT (-3.5924364 37.1834223)
1115913323,37.1832169,-3.5926989,,5,,POINT (-3.5926989 37.1832169)
1115962987,37.182882,-3.5924181,,3,,POINT (-3.5924181 37.182882)
1115962994,37.1828846,-3.5925084,,3,,POINT (-3.5925084 37.1828846)
1115963018,37.1825797,-3.5926647,,3,,POINT (-3.5926647 37.1825797)
1115963293,37.1834348,-3.5936193,,3,,POINT (-3.5936193 37.1834348)
1115963460,37.1835837,-3.5940125,,3,,POINT (-3.5940125 37.1835837)
1115963499,37.1830811,-3.5942508,,3,,POINT (-3.5942508 37.1830811)
1115963513,37.1837617,-3.5939776,,4,,POINT (-3.5939776 37.1837617)
1115963518,37.1838729,-3.5939768,,4,,POINT (-3.5939768 37.1838729)
1115963539,37.1839652,-3.5939888,,1,,POINT (-3.5939888 37.1839652)
1115963571,37.1839253,-3.5937563,,4,,POINT (-3.5937563 37.1839253)
1115963657,37.1833065,-3.5941477,,3,,POINT (-3.5941477 37.1833065)
1115963782,37.1829149,-3.5940617,,3,,POINT (-3.5940617 37.1829149)
1115963815,37.182727,-3.5939341,,3,,POINT (-3.5939341 37.182727)
1115963944,37.1827888,-3.5950956,,3,,POINT (-3.5950956 37.1827888)
1115963992,37.1827258,-3.5962075,,3,,POINT (-3.5962075 37.1827258)
1115964042,37.1829459,-3.5966495,,3,,POINT (-3.5966495 37.1829459)
1115964099,37.1833194,-3.5976844,,3,,POINT (-3.5976844 37.1833194)
1115964115,37.183389,-3.597879,,3,,POINT (-3.597879 37.183389)
1115964162,37.183979,-3.5982753,,3,,POINT (-3.5982753 37.183979)
1116037458,37.1830364,-3.5905449,,3,,POINT (-3.5905449 37.1830364)
1116037462,37.1828642,-3.5905882,,3,,POINT (-3.5905882 37.1828642)
1116037464,37.1826471,-3.590886,,3,,POINT (-3.590886 37.1826471)
1116037467,37.1826937,-3.5904585,,3,,POINT (-3.5904585 37.1826937)
1116037469,37.1823531,-3.5901413,,3,,POINT (-3.5901413 37.1823531)
1116037470,37.1825339,-3.5907701,,3,,POINT (-3.5907701 37.1825339)
1116037471,37.1828642,-3.5901831,,3,,POINT (-3.5901831 37.1828642)
1116037508,37.182539,-3.5923367,,3,,POINT (-3.5923367 37.182539)
1116077726,37.1809639,-3.5930446,,3,,POINT (-3.5930446 37.1809639)
1116077732,37.1808335,-3.5931303,,3,,POINT (-3.5931303 37.1808335)
1116077756,37.1794002,-3.5956738,,3,,POINT (-3.5956738 37.1794002)
1116077766,37.1801105,-3.5957093,,3,,POINT (-3.5957093 37.1801105)
1116077777,37.1792192,-3.5966141,,3,,POINT (-3.5966141 37.1792192)
1116094928,37.1782809,-3.5956428,,3,,POINT (-3.5956428 37.1782809)
1116094934,37.1781488,-3.5955474,,3,,POINT (-3.5955474 37.1781488)
1116094942,37.1780254,-3.5954267,,3,,POINT (-3.5954267 37.1780254)
1116095067,37.178751,-3.5942963,,4,,POINT (-3.5942963 37.178751)
1116095085,37.1788253,-3.5942089,,3,,POINT (-3.5942089 37.1788253)
1116095115,37.1795207,-3.5930378,,3,,POINT (-3.5930378 37.1795207)
1116095143,37.1784545,-3.5951277,,3,,POINT (-3.5951277 37.1784545)
1116095166,37.1785308,-3.5952928,,3,,POINT (-3.5952928 37.1785308)
1116095317,37.1794942,-3.5953466,,3,,POINT (-3.5953466 37.1794942)
1116095361,37.1790977,-3.5948989,,3,,POINT (-3.5948989 37.1790977)
1116095449,37.1792055,-3.5941066,,3,,POINT (-3.5941066 37.1792055)
1116095474,37.1793783,-3.5935777,,3,,POINT (-3.5935777 37.1793783)
1116095508,37.1795542,-3.593225,,4,,POINT (-3.593225 37.1795542)
1116095548,37.179541,-3.5942776,,4,,POINT (-3.5942776 37.179541)
1116095549,37.1794318,-3.5942162,,5,,POINT (-3.5942162 37.1794318)
1116095585,37.1796412,-3.5936934,,4,,POINT (-3.5936934 37.1796412)
1116095605,37.1797525,-3.5933757,,3,,POINT (-3.5933757 37.1797525)
1116095695,37.1795449,-3.5930032,,3,,POINT (-3.5930032 37.1795449)
1116095766,37.1802408,-3.5918629,,3,,POINT (-3.5918629 37.1802408)
1116095820,37.1796295,-3.5931451,,4,,POINT (-3.5931451 37.1796295)
1116095849,37.1794579,-3.5919261,,3,,POINT (-3.5919261 37.1794579)
1116095854,37.1793597,-3.5922181,,1,,POINT (-3.5922181 37.1793597)
1116178271,37.1831708,-3.5907225,,3,,POINT (-3.5907225 37.1831708)
1116178293,37.1832207,-3.5912832,,3,,POINT (-3.5912832 37.1832207)
1116178300,37.1839829,-3.5920315,,3,,POINT (-3.5920315 37.1839829)
1116178305,37.1843097,-3.5916008,,3,,POINT (-3.5916008 37.1843097)
1116178306,37.1843881,-3.5909647,,3,,POINT (-3.5909647 37.1843881)
1116178308,37.1846865,-3.5926962,,3,,POINT (-3.5926962 37.1846865)
1116178311,37.1844274,-3.5921185,,3,,POINT (-3.5921185 37.1844274)
1116178314,37.1844315,-3.5918581,,3,,POINT (-3.5918581 37.1844315)
1116178315,37.1849403,-3.5923628,,3,,POINT (-3.5923628 37.1849403)
1116178319,37.1846381,-3.5918517,,3,,POINT (-3.5918517 37.1846381)
1116178320,37.1848037,-3.5925121,,3,,POINT (-3.5925121 37.1848037)
1116178324,37.1844561,-3.5916118,,3,,POINT (-3.5916118 37.1844561)
1116178328,37.1841246,-3.5920675,,3,,POINT (-3.5920675 37.1841246)
1116178333,37.1835062,-3.5928824,,1,,POINT (-3.5928824 37.1835062)
1116194172,37.1799948,-3.5938468,,3,,POINT (-3.5938468 37.1799948)
1116194173,37.1803846,-3.5939959,,3,,POINT (-3.5939959 37.1803846)
1116194180,37.1804087,-3.5938649,,3,,POINT (-3.5938649 37.1804087)
1116194184,37.1809369,-3.593708,,3,,POINT (-3.593708 37.1809369)
1116194200,37.1800407,-3.5937279,,3,,POINT (-3.5937279 37.1800407)
1116194201,37.1798574,-3.593744,,3,,POINT (-3.593744 37.1798574)
1116630411,37.1495891,-3.5915072,,3,,POINT (-3.5915072 37.1495891)
1119864375,37.1550792,-3.5833591,,3,,POINT (-3.5833591 37.1550792)
1119864379,37.1550246,-3.5815112,,3,,POINT (-3.5815112 37.1550246)
1119864381,37.1603822,-3.5894471,,1,,POINT (-3.5894471 37.1603822)
1119864383,37.1609003,-3.5867799,,3,,POINT (-3.5867799 37.1609003)
1119864384,37.1602239,-3.5893776,,1,,POINT (-3.5893776 37.1602239)
1119864388,37.1597842,-3.5890931,crossing,4,,POINT (-3.5890931 37.1597842)
1119864393,37.1602293,-3.5893008,,1,,POINT (-3.5893008 37.1602293)
1119864394,37.159963,-3.5916068,,3,,POINT (-3.5916068 37.159963)
1119864397,37.1554022,-3.5818165,,3,,POINT (-3.5818165 37.1554022)
1119864398,37.1615366,-3.5834974,,3,,POINT (-3.5834974 37.1615366)
1119864400,37.1595764,-3.5911436,,3,,POINT (-3.5911436 37.1595764)
1119864402,37.1600548,-3.5914577,,3,,POINT (-3.5914577 37.1600548)
1119864408,37.1602479,-3.5892648,,1,,POINT (-3.5892648 37.1602479)
1119864410,37.1598293,-3.5825977,,3,,POINT (-3.5825977 37.1598293)
1119864412,37.1597417,-3.5824252,,4,,POINT (-3.5824252 37.1597417)
1119864414,37.1548202,-3.5824617,,3,,POINT (-3.5824617 37.1548202)
1119864417,37.1604187,-3.5893674,,1,,POINT (-3.5893674 37.1604187)
1119864418,37.1546709,-3.5831835,,3,,POINT (-3.5831835 37.1546709)
1119864419,37.1606955,-3.5855324,,3,,POINT (-3.5855324 37.1606955)
1119864420,37.1598793,-3.5916389,,3,,POINT (-3.5916389 37.1598793)
1119864423,37.1595402,-3.591359,,3,,POINT (-3.591359 37.1595402)
1119864426,37.1600408,-3.591279,,3,,POINT (-3.591279 37.1600408)
1119864428,37.1602199,-3.5845922,,3,,POINT (-3.5845922 37.1602199)
1119864430,37.1599874,-3.5908587,crossing,4,,POINT (-3.5908587 37.1599874)
1119864432,37.1606647,-3.5842364,,4,,POINT (-3.5842364 37.1606647)
1119864434,37.160407,-3.5892886,,1,,POINT (-3.5892886 37.160407)
1127158811,37.1829172,-3.5919421,,3,,POINT (-3.5919421 37.1829172)
1127158823,37.1854684,-3.591677,,5,,POINT (-3.591677 37.1854684)
1128662824,37.1815641,-3.5953263,,4,,POINT (-3.5953263 37.1815641)
1132201362,37.199969,-3.6367154,,3,,POINT (-3.6367154 37.199969)
1132201367,37.1993073,-3.6315148,,3,,POINT (-3.6315148 37.1993073)
1132201376,37.1964804,-3.6277741,,3,,POINT (-3.6277741 37.1964804)
1132201384,37.1971925,-3.6352027,,3,,POINT (-3.6352027 37.1971925)
1132201387,37.198007,-3.6321805,,3,,POINT (-3.6321805 37.198007)
1132201392,37.1992006,-3.6350435,,3,,POINT (-3.6350435 37.1992006)
1132201393,37.1956665,-3.6292502,,3,,POINT (-3.6292502 37.1956665)
1132201405,37.197112,-3.6356669,,3,,POINT (-3.6356669 37.197112)
1132201411,37.1992293,-3.6336552,,3,,POINT (-3.6336552 37.1992293)
1132201417,37.195942,-3.630801,,3,,POINT (-3.630801 37.195942)
1132201418,37.1956594,-3.6311865,,3,,POINT (-3.6311865 37.1956594)
1132201428,37.1992043,-3.6315369,,3,,POINT (-3.6315369 37.1992043)
1132201431,37.1986473,-3.632953,,4,,POINT (-3.632953 37.1986473)
1132201441,37.1999346,-3.6345061,,3,,POINT (-3.6345061 37.1999346)
1132201450,37.1988144,-3.6304607,,3,,POINT (-3.6304607 37.1988144)
1132201451,37.1991912,-3.6313824,,3,,POINT (-3.6313824 37.1991912)
1132201462,37.1973589,-3.6339852,,3,,POINT (-3.6339852 37.1973589)
1132201463,37.2001476,-3.6343502,,3,,POINT (-3.6343502 37.2001476)
1132201465,37.1960211,-3.6311874,,3,,POINT (-3.6311874 37.1960211)
1132201466,37.1970849,-3.6327306,,3,,POINT (-3.6327306 37.1970849)
1132201481,37.1979925,-3.6359279,,4,,POINT (-3.6359279 37.1979925)
1132201484,37.1994579,-3.6323036,,3,,POINT (-3.6323036 37.1994579)
1132201488,37.1957264,-3.6293841,,3,,POINT (-3.6293841 37.1957264)
1132201500,37.1991723,-3.6314879,,3,,POINT (-3.6314879 37.1991723)
1137638963,37.1387047,-3.6066663,,3,,POINT (-3.6066663 37.1387047)
1137638984,37.1370453,-3.6066796,,1,,POINT (-3.6066796 37.1370453)
1137639086,37.1386953,-3.6078374,,4,,POINT (-3.6078374 37.1386953)
1137639139,37.1404048,-3.6067004,,3,,POINT (-3.6067004 37.1404048)
1137639155,37.1370317,-3.6053653,,1,,POINT (-3.6053653 37.1370317)
1137639288,37.1374749,-3.6066454,,3,,POINT (-3.6066454 37.1374749)
1137639337,37.1397731,-3.5899107,,3,,POINT (-3.5899107 37.1397731)
1137639393,37.1387361,-3.6056519,,3,,POINT (-3.6056519 37.1387361)
1137639422,37.1396478,-3.5906527,,3,,POINT (-3.5906527 37.1396478)
1137639465,37.1384065,-3.6024947,,3,,POINT (-3.6024947 37.1384065)
1137639474,37.1376273,-3.6046545,,1,,POINT (-3.6046545 37.1376273)
1137639598,37.1375851,-3.6057915,,3,,POINT (-3.6057915 37.1375851)
1137639614,37.1398117,-3.6067131,,3,,POINT (-3.6067131 37.1398117)
1137639661,37.1387035,-3.6066954,,3,,POINT (-3.6066954 37.1387035)
1137639697,37.137182,-3.6054925,,3,,POINT (-3.6054925 37.137182)
1139365065,37.1819854,-3.6130721,,4,,POINT (-3.6130721 37.1819854)
1140823586,37.1630166,-3.590526,,3,,POINT (-3.590526 37.1630166)
1141273739,37.1988683,-3.6279781,,3,,POINT (-3.6279781 37.1988683)
1141273807,37.1989361,-3.6280298,,3,,POINT (-3.6280298 37.1989361)
1141273824,37.1981756,-3.6443,,3,,POINT (-3.6443 37.1981756)
1141273858,37.2003223,-3.6290728,,3,,POINT (-3.6290728 37.2003223)
1141273861,37.1922925,-3.671204,,3,,POINT (-3.671204 37.1922925)
1143006672,37.1639959,-3.589729,,3,,POINT (-3.589729 37.1639959)
1143006704,37.1675338,-3.6017451,,3,,POINT (-3.6017451 37.1675338)
1143006934,37.1636225,-3.5915263,,3,,POINT (-3.5915263 37.1636225)
1143006957,37.1645668,-3.5884509,,3,,POINT (-3.5884509 37.1645668)
1143007046,37.1615929,-3.5967797,,3,,POINT (-3.5967797 37.1615929)
1143760799,37.1846347,-3.5887192,,3,,POINT (-3.5887192 37.1846347)
1143760811,37.1851243,-3.5889204,,3,,POINT (-3.5889204 37.1851243)
1143760832,37.1857449,-3.5916397,,5,,POINT (-3.5916397 37.1857449)
1143760841,37.1851524,-3.5906164,,1,,POINT (-3.5906164 37.1851524)
1143760860,37.1850465,-3.5887151,,3,,POINT (-3.5887151 37.1850465)
1143760864,37.1849177,-3.5889082,,3,,POINT (-3.5889082 37.1849177)
1143760880,37.1848597,-3.5890145,,3,,POINT (-3.5890145 37.1848597)
1143760882,37.1841969,-3.5885212,,3,,POINT (-3.5885212 37.1841969)
1143760885,37.1853002,-3.5903365,,3,,POINT (-3.5903365 37.1853002)
1143760891,37.1850575,-3.5902544,,3,,POINT (-3.5902544 37.1850575)
1144241793,37.1805627,-3.6066622,,3,,POINT (-3.6066622 37.1805627)
1144241849,37.1843734,-3.6045178,,3,,POINT (-3.6045178 37.1843734)
1144241858,37.1828576,-3.6054659,crossing,4,,POINT (-3.6054659 37.1828576)
1144241895,37.1842364,-3.6045987,,3,,POINT (-3.6045987 37.1842364)
1144241896,37.1864281,-3.6037261,,3,,POINT (-3.6037261 37.1864281)
1144241897,37.1824542,-3.6024101,,3,,POINT (-3.6024101 37.1824542)
1144241904,37.1890214,-3.6116176,,5,,POINT (-3.6116176 37.1890214)
1144241921,37.1828157,-3.6053415,traffic_signals,6,,POINT (-3.6053415 37.1828157)
1144241944,37.1850904,-3.6059949,,3,,POINT (-3.6059949 37.1850904)
